LifeTime;11-17-2011;17:00:15;1637.500;262
LifeTime;11-17-2011;17:00:27;19556.250;3129
LifeTime;11-17-2011;17:00:48;3312.500;530
LifeTime;11-17-2011;17:01:05;2500.000;400
LifeTime;11-17-2011;17:01:08;2031.250;325
LifeTime;11-17-2011;17:01:42;2387.500;382
LifeTime;11-17-2011;17:01:43;550.000;88
LifeTime;11-17-2011;17:03:32;325.000;52
LifeTime;11-17-2011;17:03:44;6100.000;976
LifeTime;11-17-2011;17:04:09;462.500;74
LifeTime;11-17-2011;17:04:15;2350.000;376
LifeTime;11-17-2011;17:05:35;3606.250;577
LifeTime;11-17-2011;17:06:47;5687.500;910
LifeTime;11-17-2011;17:06:53;1025.000;164
LifeTime;11-17-2011;17:07:46;987.500;158
LifeTime;11-17-2011;17:07:48;1606.250;257
LifeTime;11-17-2011;17:07:59;3293.750;527
LifeTime;11-17-2011;17:08:10;22493.750;3599
LifeTime;11-17-2011;17:09:11;25331.250;4053
LifeTime;11-17-2011;17:10:08;331.250;53
LifeTime;11-17-2011;17:10:29;787.500;126
LifeTime;11-17-2011;17:10:45;1256.250;201
LifeTime;11-17-2011;17:10:59;1668.750;267
LifeTime;11-17-2011;17:11:00;150.000;24
LifeTime;11-17-2011;17:11:03;17237.500;2758
LifeTime;11-17-2011;17:11:06;118.750;19
LifeTime;11-17-2011;17:11:56;2162.500;346
LifeTime;11-17-2011;17:12:54;87.500;14
LifeTime;11-17-2011;17:13:09;5762.500;922
LifeTime;11-17-2011;17:13:10;5312.500;850
LifeTime;11-17-2011;17:13:37;100.000;16
LifeTime;11-17-2011;17:13:53;1031.250;165
LifeTime;11-17-2011;17:14:05;11918.750;1907
LifeTime;11-17-2011;17:14:17;2168.750;347
LifeTime;11-17-2011;17:14:26;2687.500;430
LifeTime;11-17-2011;17:14:27;2250.000;360
LifeTime;11-17-2011;17:15:14;1968.750;315
LifeTime;11-17-2011;17:15:18;5925.000;948
LifeTime;11-17-2011;17:15:25;1400.000;224
LifeTime;11-17-2011;17:15:43;2881.250;461
LifeTime;11-17-2011;17:16:00;1031.250;165
LifeTime;11-17-2011;17:16:11;1250.000;200
LifeTime;11-17-2011;17:17:33;1406.250;225
LifeTime;11-17-2011;17:17:49;25231.250;4037
LifeTime;11-17-2011;17:18:04;462.500;74
LifeTime;11-17-2011;17:18:12;4706.250;753
LifeTime;11-17-2011;17:18:13;1137.500;182
LifeTime;11-17-2011;17:18:25;3175.000;508
LifeTime;11-17-2011;17:18:39;3825.000;612
LifeTime;11-17-2011;17:18:59;2375.000;380
LifeTime;11-17-2011;17:19:23;1262.500;202
LifeTime;11-17-2011;17:19:57;3756.250;601
LifeTime;11-17-2011;17:20:28;1837.500;294
LifeTime;11-17-2011;17:20:34;3562.500;570
LifeTime;11-17-2011;17:21:11;2831.250;453
LifeTime;11-17-2011;17:21:50;643.750;103
LifeTime;11-17-2011;17:22:24;2212.500;354
LifeTime;11-17-2011;17:22:59;1906.250;305
LifeTime;11-17-2011;17:22:59;9000.000;1440
LifeTime;11-17-2011;17:23:21;4306.250;689
LifeTime;11-17-2011;17:23:53;625.000;100
LifeTime;11-17-2011;17:24:03;100.000;16
LifeTime;11-17-2011;17:24:22;22287.500;3566
LifeTime;11-17-2011;17:24:33;3437.500;550
LifeTime;11-17-2011;17:24:52;1200.000;192
LifeTime;11-17-2011;17:25:16;9500.000;1520
LifeTime;11-17-2011;17:25:33;518.750;83
LifeTime;11-17-2011;17:25:46;8293.750;1327
LifeTime;11-17-2011;17:26:10;1162.500;186
LifeTime;11-17-2011;17:26:44;3456.250;553
LifeTime;11-17-2011;17:27:06;1500.000;240
LifeTime;11-17-2011;17:27:58;1443.750;231
LifeTime;11-17-2011;17:28:34;1687.500;270
LifeTime;11-17-2011;17:28:36;437.500;70
LifeTime;11-17-2011;17:29:19;237.500;38
LifeTime;11-17-2011;17:29:40;12300.000;1968
LifeTime;11-17-2011;17:29:43;212.500;34
LifeTime;11-17-2011;17:29:50;1568.750;251
LifeTime;11-17-2011;17:30:47;818.750;131
LifeTime;11-17-2011;17:30:50;2100.000;336
LifeTime;11-17-2011;17:31:16;2256.250;361
LifeTime;11-17-2011;17:31:33;162.500;26
LifeTime;11-17-2011;17:31:57;2118.750;339
LifeTime;11-17-2011;17:32:20;556.250;89
LifeTime;11-17-2011;17:32:30;1643.750;263
LifeTime;11-17-2011;17:32:31;1425.000;228
LifeTime;11-17-2011;17:32:34;2031.250;325
LifeTime;11-17-2011;17:33:27;612.500;98
LifeTime;11-17-2011;17:34:15;15256.250;2441
LifeTime;11-17-2011;17:34:59;2456.250;393
LifeTime;11-17-2011;17:35:02;4212.500;674
LifeTime;11-17-2011;17:35:20;606.250;97
LifeTime;11-17-2011;17:35:58;3012.500;482
LifeTime;11-17-2011;17:36:23;562.500;90
LifeTime;11-17-2011;17:37:27;300.000;48
LifeTime;11-17-2011;17:37:44;2781.250;445
LifeTime;11-17-2011;17:38:43;5068.750;811
LifeTime;11-17-2011;17:39:54;6125.000;980
LifeTime;11-17-2011;17:40:01;1862.500;298
LifeTime;11-17-2011;17:40:10;106.250;17
LifeTime;11-17-2011;17:40:21;2918.750;467
LifeTime;11-17-2011;17:40:41;762.500;122
LifeTime;11-17-2011;17:40:51;13825.000;2212
LifeTime;11-17-2011;17:41:47;1737.500;278
LifeTime;11-17-2011;17:42:20;1100.000;176
LifeTime;11-17-2011;17:43:21;16556.250;2649
LifeTime;11-17-2011;17:43:54;3550.000;568
LifeTime;11-17-2011;17:44:30;681.250;109
LifeTime;11-17-2011;17:44:47;7837.500;1254
LifeTime;11-17-2011;17:45:02;825.000;132
LifeTime;11-17-2011;17:45:20;11787.500;1886
LifeTime;11-17-2011;17:45:42;862.500;138
LifeTime;11-17-2011;17:48:09;112.500;18
LifeTime;11-17-2011;17:48:33;7068.750;1131
LifeTime;11-17-2011;17:49:02;1031.250;165
LifeTime;11-17-2011;17:50:06;1237.500;198
LifeTime;11-17-2011;17:50:20;4243.750;679
LifeTime;11-17-2011;17:51:01;200.000;32
LifeTime;11-17-2011;17:51:22;20593.750;3295
LifeTime;11-17-2011;17:52:00;3456.250;553
LifeTime;11-17-2011;17:52:43;1118.750;179
LifeTime;11-17-2011;17:52:55;1600.000;256
LifeTime;11-17-2011;17:53:09;19775.000;3164
LifeTime;11-17-2011;17:53:12;356.250;57
LifeTime;11-17-2011;17:53:30;16343.750;2615
LifeTime;11-17-2011;17:54:24;2131.250;341
